,Open,High,Low,Close,Volume,Log return %
2020-08-06,87.02,90.04,87.02,89.11,1360570.0,2.3733584332094515
2020-08-05,86.4,88.18,85.39,87.02,888080.0,0.7150301482524051
2020-08-04,84.77,86.4,85.31,86.4,765170.0,1.9045969189695957
2020-08-03,83.06,85.39,83.6,84.77,860190.0,2.0378468417706643
2020-07-31,84.61,84.77,82.67,83.06,839830.0,-1.8489224733801972
2020-07-30,82.28,85.0,82.9,84.61,1028620.0,2.7924398151653045
2020-07-29,85.31,85.31,81.89,82.28,1497450.0,-3.616361613584698
2020-07-28,80.26,85.31,80.73,85.31,1390810.0,6.102031608183274
2020-07-27,86.24,86.24,80.26,80.26,2553780.0,-7.186274232191627
2020-07-24,88.65,88.65,84.61,86.24,2313270.0,-2.7561925359529975
2020-07-23,88.57,88.96,88.1,88.65,766500.0,0.0902832698725304
2020-07-22,90.04,90.04,88.57,88.57,1051320.0,-1.6460816217040024
2020-07-21,89.81,90.28,88.96,90.04,1618780.0,0.25576883556732416
2020-07-20,90.66,90.66,89.66,89.81,474700.0,-0.9419917829844814
2020-07-17,91.21,91.21,90.43,90.66,583510.0,-0.6048294679363835
2020-07-16,90.04,91.21,90.2,91.21,1112460.0,1.2910524153535379
2020-07-15,89.42,90.82,90.04,90.04,1015000.0,0.6909645232697038
2020-07-14,89.11,89.42,88.41,89.42,731170.0,0.34728091812061973
2020-07-13,89.5,89.89,88.72,89.11,943850.0,-0.4367063656181265
2020-07-10,89.97,90.35,89.5,89.5,677180.0,-0.5237656148217744
2020-07-09,89.66,90.59,89.66,89.97,1560410.0,0.34515427017340905
2020-07-08,90.04,90.04,89.66,89.66,551310.0,-0.4229277311238139
2020-07-07,90.43,90.9,90.04,90.04,1024960.0,-0.4322054713857262
2020-07-06,88.57,90.51,88.72,90.43,1319980.0,2.0782870930897306
2020-07-03,87.72,88.65,87.56,88.57,729290.0,0.9643276271804202
2020-07-02,89.03,89.19,87.72,87.72,720480.0,-1.4823468035892362
2020-07-01,87.48,89.27,86.94,89.03,450020.0,1.7563195777012792
2020-06-30,86.86,88.1,86.86,87.48,797960.0,0.7112568701891353
2020-06-29,88.8,88.8,85.46,86.86,1519040.0,-2.2089022891448504
2020-06-26,89.19,89.72,88.42,88.8,495750.0,-0.43822756799915774
2020-06-25,89.72,89.72,88.34,89.19,572770.0,-0.5924783973891617
2020-06-24,88.88,90.72,89.19,89.72,750960.0,0.9406564320633061
2020-06-23,88.42,89.19,88.57,88.88,1063470.0,0.5188956933277308
2020-06-22,88.11,88.8,87.96,88.42,867620.0,0.35121545194586773
2020-06-19,88.27,89.26,88.11,88.11,1251600.0,-0.18142651535030915
2020-06-18,88.57,89.34,87.42,88.27,523160.0,-0.3392900789350112
2020-06-17,89.64,89.8,88.42,88.57,513570.0,-1.2008449111234694
2020-06-16,85.81,90.03,87.35,89.64,844740.0,4.366609911369671
2020-06-15,90.41,92.63,85.81,85.81,2058870.0,-5.22193309302454
2020-06-12,93.71,93.71,87.81,90.41,2394330.0,-3.585002638645714
2020-06-11,94.24,95.77,92.71,93.71,1098260.0,-0.5639812767544284
2020-06-10,95.77,96.54,94.09,94.24,1242180.0,-1.6104763630251324
2020-06-09,94.09,96.54,94.32,95.77,1704320.0,1.769771251485365
2020-06-08,91.33,94.55,91.25,94.09,1419750.0,2.9772450315086743
2020-06-05,90.26,91.33,89.42,91.33,1076470.0,1.178492630473236
2020-06-04,89.34,90.33,89.64,90.26,735420.0,1.024507847488256
2020-06-03,88.88,90.49,88.57,89.34,1322080.0,0.5162170592598047
2020-06-02,88.96,89.64,88.65,88.88,891910.0,-0.0899685170897685
2020-06-01,88.11,89.64,88.19,88.96,1047020.0,0.9600796623633753
2020-05-29,87.96,88.27,86.96,88.11,1203680.0,0.1703868192077953
2020-05-28,88.11,88.88,87.96,87.96,1004500.0,-0.17038681920780174
2020-05-27,90.1,90.26,88.11,88.11,1108350.0,-2.2334130735653823
2020-05-26,90.1,90.41,88.27,90.1,983170.0,0.0
2020-05-25,87.65,90.1,87.42,90.1,1581860.0,2.7568553247048677
2020-05-22,88.11,88.11,86.96,87.65,1083060.0,-0.5234422511394874
2020-05-21,87.35,88.11,86.96,88.11,1582090.0,0.8662997298572903
2020-05-20,86.27,87.65,86.2,87.35,1199680.0,1.2441123491578137
2020-05-19,85.12,87.65,86.04,86.27,1432400.0,1.3419887495153067
2020-05-18,84.89,85.66,83.52,85.12,898370.0,0.2705724843457829
2020-05-15,86.58,86.96,83.82,84.89,2320230.0,-1.9712541263958023
2020-05-14,87.12,87.27,86.2,86.58,1397750.0,-0.6217636610870562
2020-05-13,87.27,88.11,84.28,87.12,2507730.0,-0.17202825505148067
2020-05-12,83.13,87.65,82.29,87.27,2944650.0,4.860111363222318
2020-05-11,80.45,83.13,80.22,83.13,1792200.0,3.276977410460452
2020-05-08,79.22,82.44,79.68,80.45,3184170.0,1.5407081244621634
2020-05-07,77.77,79.53,77.77,79.22,1583260.0,1.847303948691874
2020-05-06,77.0,77.77,76.39,77.77,1105020.0,0.9950330853168092
2020-05-05,74.78,77.31,75.09,77.0,1163800.0,2.925495230471628
2020-05-04,75.85,75.85,74.32,74.78,1235970.0,-1.4207236245573556
2020-04-29,77.0,77.0,75.85,75.85,1769090.0,-1.5047716059142684
2020-04-28,78.76,78.92,76.39,77.0,1401520.0,-2.259983191724103
2020-04-27,78.76,81.6,78.76,78.76,1950560.0,0.0
2020-04-24,73.63,78.76,74.7,78.76,3624460.0,6.735270239029946
2020-04-23,74.7,75.55,73.48,73.63,1443180.0,-1.4427540758146287
2020-04-22,74.17,74.78,73.4,74.7,1085950.0,0.7120336390304898
2020-04-21,76.62,76.62,73.4,74.17,2129360.0,-3.24983835240363
2020-04-20,76.08,77.54,76.62,76.62,1471680.0,0.7072721035368235
2020-04-17,76.08,76.7,75.85,76.08,1767310.0,0.0
2020-04-16,76.01,76.24,75.78,76.08,1155660.0,0.09205076591856398
2020-04-15,75.85,76.39,76.01,76.01,886130.0,0.21072047834080235
2020-04-14,75.93,76.39,75.62,75.85,1059560.0,-0.105415743060133
2020-04-13,76.31,76.47,75.32,75.93,1127670.0,-0.49921280763993325
2020-04-10,76.7,76.7,75.16,76.31,1111470.0,-0.5097717071668718
2020-04-09,75.85,77.31,76.01,76.7,1220550.0,1.1144002578669423
2020-04-08,75.47,75.85,73.94,75.85,904920.0,0.502247949776421
2020-04-07,73.71,75.85,73.4,75.47,2273090.0,2.3596751095579567
2020-04-06,72.79,74.01,72.79,73.71,1840550.0,1.2559892071030725
2020-04-03,72.02,73.17,72.02,72.79,1934430.0,1.0634724909437467
2020-04-01,69.72,72.02,69.72,72.02,1155730.0,3.2456637568909006
2020-03-31,69.88,71.56,68.96,69.72,1293290.0,-0.22922646140355482
2020-03-30,72.1,72.1,68.19,69.88,1559900.0,-3.127455902504761
2020-03-27,72.02,73.02,70.49,72.1,2755950.0,0.11101860701741963
2020-03-26,70.49,72.79,68.04,72.02,2556450.0,2.1473002434945037
2020-03-25,65.97,70.57,69.03,70.49,2993020.0,6.6270762551004765
2020-03-24,64.13,67.66,64.13,65.97,1739530.0,2.8287820074008025
2020-03-23,68.96,68.96,64.13,64.13,2187710.0,-7.261435319466614
2020-03-20,68.19,69.95,68.19,68.96,2316660.0,1.1228699822876063
2020-03-19,72.79,72.79,68.19,68.19,2774560.0,-6.528065659760516
2020-03-18,73.55,74.93,72.79,72.79,1322150.0,-1.0386863917279858
2020-03-17,74.32,74.32,72.79,73.55,1788240.0,-1.041464745813647
2020-03-16,75.93,76.01,73.94,74.32,1087080.0,-2.143176871955945
2020-03-13,77.31,77.31,72.94,75.93,2159130.0,-1.8011450107240996
2020-03-12,77.85,77.85,74.32,77.31,2431600.0,-0.6960584947623835
2020-03-11,77.92,80.45,76.01,77.85,2292410.0,-0.08987610542724103
2020-03-10,74.32,78.0,73.55,77.92,1761300.0,4.730256482869663
2020-03-09,79.84,79.84,74.32,74.32,2356790.0,-7.164453749762559
2020-03-06,80.07,80.3,79.38,79.84,664920.0,-0.2876620081333827
2020-03-05,80.3,81.14,80.07,80.07,438020.0,-0.2868368868173562
2020-03-04,80.68,81.22,80.07,80.3,612800.0,-0.47210921332951505
2020-03-03,80.07,81.37,80.14,80.68,741380.0,0.7589461001468729
2020-03-02,80.07,80.83,79.53,80.07,909240.0,0.0
2020-02-28,82.29,82.29,78.92,80.07,1437350.0,-2.7348341533079283
2020-02-27,80.45,82.29,79.53,82.29,863890.0,2.261372017922941
2020-02-26,82.75,82.75,80.45,80.45,1346630.0,-2.818814081878001
2020-02-25,81.52,83.13,81.22,82.75,1200220.0,1.4975625342702887
2020-02-24,83.13,83.13,81.22,81.52,954600.0,-1.9557258628527399
2020-02-21,81.52,83.82,82.37,83.13,1484500.0,1.9557258628527283
2020-02-20,81.52,82.37,81.45,81.52,624620.0,0.0
2020-02-19,80.83,81.75,80.45,81.52,794470.0,0.8500205168716289
2020-02-18,82.37,82.6,80.68,80.83,1078500.0,-1.887310920740442
2020-02-17,81.68,82.44,81.83,82.37,623350.0,0.8412119096747321
2020-02-14,81.91,82.29,81.68,81.68,708080.0,-0.28119096711004443
2020-02-13,82.14,82.37,81.68,81.91,713560.0,-0.28040250009018625
2020-02-12,82.14,82.75,82.14,82.14,838170.0,0.0
2020-02-11,83.52,83.52,81.98,82.14,885960.0,-1.6661015605916014
2020-02-10,84.43,84.43,82.21,83.52,910510.0,-1.0836664547080124
2020-02-07,82.37,84.66,82.44,84.43,1523380.0,2.470149572825119
2020-02-06,81.68,83.21,81.14,82.37,2137020.0,0.8412119096747321
2020-02-05,80.45,82.52,79.15,81.68,1545750.0,1.5173300418017868
2020-02-04,82.98,84.28,79.76,80.45,1869040.0,-3.096374146632959
2020-02-03,83.13,84.66,77.39,82.98,2289150.0,-0.1806032638274839
2020-01-31,89.34,89.34,83.13,83.13,1915820.0,-7.204366838097593
2020-01-30,92.94,92.94,89.03,89.34,1533720.0,-3.950480773285963
2020-01-22,92.71,93.4,92.71,92.94,794440.0,0.24777820379413162
2020-01-21,91.18,93.4,90.87,92.71,853940.0,1.6640766833595617
2020-01-20,90.87,91.33,90.72,91.18,493600.0,0.34056610780398056
2020-01-17,90.56,90.87,90.26,90.87,375030.0,0.34172992523828455
2020-01-16,90.26,90.79,89.8,90.56,545090.0,0.3318220056017651
2020-01-15,90.26,90.33,89.8,90.26,681740.0,0.0
2020-01-14,89.95,90.49,89.72,90.26,335180.0,0.34404340023130064
2020-01-13,91.1,91.18,89.95,89.95,412880.0,-1.2703843869370457
2020-01-10,90.87,91.33,90.72,91.1,596280.0,0.25278905586568645
2020-01-09,91.02,91.56,90.72,90.87,624130.0,-0.16493488812401255
2020-01-08,90.79,91.02,90.03,91.02,837710.0,0.25301152048300485
2020-01-07,89.95,91.02,90.03,90.79,459520.0,0.9295186987123677
2020-01-06,90.64,90.64,89.49,89.95,495910.0,-0.7641656323208716
2020-01-03,90.33,91.18,90.56,90.64,625390.0,0.34259855579986864
2020-01-02,89.26,90.56,89.26,90.33,352700.0,1.1916171960628124
2019-12-31,89.26,91.18,89.19,89.26,387640.0,0.0
2019-12-30,90.56,90.56,89.26,89.26,672140.0,-1.4459155253748945
2019-12-27,89.64,90.79,88.88,90.56,383460.0,1.021096552214661
2019-12-26,89.64,90.41,89.64,89.64,345150.0,0.0
2019-12-25,90.1,90.78,89.42,89.64,541190.0,-0.5118515681565863
2019-12-24,89.64,90.25,89.64,90.1,577000.0,0.5118515681565898
2019-12-23,91.16,91.16,89.64,89.64,786100.0,-1.6814555444757233
2019-12-20,90.94,91.39,90.78,91.16,1822570.0,0.24162559806190104
2019-12-19,90.1,91.16,90.1,90.94,1582510.0,0.9279783782572333
2019-12-18,88.96,90.4,89.11,90.1,1400340.0,1.2733334112020043
2019-12-17,90.18,90.25,88.96,88.96,829630.0,-1.3620842490666052
2019-12-16,89.64,90.25,89.42,90.18,751280.0,0.6006024060211949
2019-12-13,90.56,91.09,89.64,89.64,564680.0,-1.021096552214663
2019-12-12,90.1,90.78,90.33,90.56,701380.0,0.5092449840580676
2019-12-11,89.8,90.1,89.11,90.1,793940.0,0.33351893061382526
2019-12-10,89.72,90.18,89.26,89.8,850090.0,0.08912656561463961
2019-12-09,88.35,89.8,88.35,89.72,766050.0,1.5387510886302156
2019-12-06,89.49,89.57,88.35,88.35,937120.0,-1.2820688429061433
2019-12-05,90.25,90.94,89.49,89.49,694150.0,-0.8456710018223509
2019-12-04,88.43,90.25,88.43,90.25,693700.0,2.0372318625346586
2019-12-03,89.87,89.87,88.2,88.43,1422610.0,-1.6152903082638324
2019-12-02,92.3,92.3,89.87,89.87,1489150.0,-2.667995983852435
2019-11-29,92.76,92.99,92.08,92.3,549840.0,-0.4971370878524571
2019-11-28,92.76,92.91,91.47,92.76,1107720.0,0.0
2019-11-27,93.44,93.97,92.76,92.76,366920.0,-0.7304006692585927
2019-11-26,93.37,94.2,93.22,93.44,971390.0,0.07494245840822573
2019-11-25,92.3,93.67,91.62,93.37,680740.0,1.1525952987028136
2019-11-22,92.68,93.6,92.15,92.3,719680.0,-0.4108558055369052
2019-11-21,94.2,94.2,92.46,92.68,1395000.0,-1.6267482018141914
2019-11-20,94.51,94.81,93.67,94.2,1150700.0,-0.32854674246473486
2019-11-19,91.77,94.51,91.47,94.51,1078610.0,2.942020217604311
2019-11-18,93.44,93.75,91.47,91.77,1671470.0,-1.8034072248995194
2019-11-15,95.65,95.72,91.16,93.44,2384360.0,-2.3376176806345
2019-11-14,95.34,96.03,95.42,95.65,695470.0,0.3246246109582247
2019-11-13,96.86,96.86,95.27,95.34,1956940.0,-1.5817187198403408
2019-11-12,98.23,98.23,96.71,96.86,1934480.0,-1.4045030711695226
2019-11-11,98.15,98.91,98.0,98.23,645500.0,0.08147469643082
2019-11-08,98.08,98.99,97.93,98.15,1193130.0,0.07134485345687752
2019-11-07,98.84,98.84,97.77,98.08,866170.0,-0.7718908932508063
2019-11-06,98.15,99.14,97.62,98.84,1184100.0,0.7005460397939199
2019-11-05,99.75,99.75,98.15,98.15,1876790.0,-1.6170135047502718
2019-11-04,100.58,101.04,99.22,99.75,1407970.0,-0.828637497384584
2019-11-01,98.76,101.04,98.91,100.58,969370.0,1.8260766266839958
2019-10-31,100.28,100.28,97.85,98.76,2550480.0,-1.5273608813113884
2019-10-30,101.88,102.41,99.52,100.28,1301690.0,-1.5829376821163543
2019-10-29,101.65,102.48,101.5,101.88,520280.0,0.22601100369005403
2019-10-28,102.18,102.86,101.5,101.65,558360.0,-0.5200423828296327
2019-10-25,100.74,102.18,100.66,102.18,816560.0,1.419302358514763
2019-10-24,100.51,101.34,100.43,100.74,520890.0,0.2285715280855861
2019-10-23,100.66,100.81,99.67,100.51,847820.0,-0.14912763115654043
2019-10-22,101.5,102.1,100.51,100.66,1398920.0,-0.831029713362815
2019-10-21,100.66,102.94,100.2,101.5,2006630.0,0.8310297133628035
2019-10-18,99.52,101.04,99.9,100.66,1116920.0,1.138987235734455
2019-10-17,99.06,100.58,98.91,99.52,1409580.0,0.46329018307776915
2019-10-16,97.47,99.44,97.47,99.06,1321580.0,1.618108881097308
2019-10-15,97.7,98.38,97.01,97.47,1165130.0,-0.2356920699618515
2019-10-14,97.24,98.0,97.17,97.7,586040.0,0.4719409600814549
2019-10-11,96.48,97.24,96.41,97.24,631310.0,0.784641646904729
2019-10-10,96.48,97.62,96.25,96.48,442150.0,0.0
2019-10-09,98.0,98.0,96.33,96.48,663150.0,-1.563174569169657
2019-10-08,98.08,98.23,97.7,98.0,537440.0,-0.08159935173293026
2019-10-07,97.7,98.76,97.39,98.08,833680.0,0.38819131391642453
2019-10-04,98.0,99.44,97.62,97.7,641540.0,-0.3065919621834789
2019-10-03,96.48,98.0,95.34,98.0,825310.0,1.563174569169659
2019-10-02,97.24,97.24,95.87,96.48,2070220.0,-0.7846416469047209
2019-10-01,98.53,98.53,97.01,97.24,1207380.0,-1.3178920886460601
2019-09-30,98.84,99.29,98.31,98.53,885490.0,-0.3141310786026153
2019-09-27,98.76,99.6,98.31,98.84,1183530.0,0.08097166434305575
2019-09-26,96.03,98.84,96.1,98.76,1613560.0,2.8032021827097373
2019-09-25,96.41,96.41,95.34,96.03,617630.0,-0.3949288026407538
2019-09-24,94.58,96.94,94.43,96.41,1340450.0,1.91638934605592
2019-09-23,92.76,95.04,93.22,94.58,1560140.0,1.9430524828398785
2019-09-20,93.9,93.97,92.76,92.76,1623350.0,-1.2214873826886323
2019-09-19,93.97,94.13,93.06,93.9,725700.0,-0.07451961807563379
2019-09-18,93.06,94.13,92.46,93.97,972940.0,0.9731135978471084
2019-09-17,92.3,93.44,91.7,93.06,482570.0,0.8200304907696123
2019-09-16,91.24,92.3,91.24,92.3,604710.0,1.1550744092619163
2019-09-13,91.17,91.54,90.79,91.24,503530.0,0.07675018193757986
2019-09-12,91.24,92.14,90.72,91.17,600870.0,-0.0767501819375828
2019-09-11,92.44,92.66,91.24,91.24,401410.0,-1.306638798999278
2019-09-10,93.03,93.03,92.14,92.44,647890.0,-0.6362236374287338
2019-09-09,91.76,93.03,91.54,93.03,498850.0,1.3745548959351979
2019-09-06,91.17,91.99,91.17,91.76,315980.0,0.6450577224303972
2019-09-05,92.51,92.81,91.17,91.17,587180.0,-1.4590851186415879
2019-09-04,92.66,92.66,91.61,92.51,405800.0,-0.16201332052750425
2019-09-03,91.91,92.88,91.91,92.66,744840.0,0.8127042618484275
2019-08-30,91.91,92.81,91.69,91.91,797090.0,0.0
2019-08-29,89.22,91.91,89.52,91.91,561530.0,2.9704607669899294
2019-08-28,88.92,89.75,89.07,89.22,521700.0,0.3368140604122853
2019-08-27,90.04,91.02,88.92,88.92,943130.0,-1.2516926942535755
2019-08-26,91.91,91.91,89.82,90.04,839870.0,-2.055582133148651
2019-08-23,92.66,92.81,91.91,91.91,621830.0,-0.8127042618484207
2019-08-22,92.59,92.88,92.51,92.66,525610.0,0.07557355285465032
2019-08-21,92.96,92.96,92.29,92.59,580860.0,-0.39881486436452634
2019-08-20,93.33,93.33,92.73,92.96,787020.0,-0.39723064740543373
2019-08-19,92.73,93.56,92.96,93.33,758210.0,0.6449554765520731
2019-08-16,91.17,93.93,90.04,92.73,1074270.0,1.6966149215323185
2019-08-15,88.7,91.17,87.65,91.17,673120.0,2.746600628127768
2019-08-14,88.18,89.6,88.7,88.7,677360.0,0.5879709385742156
2019-08-13,90.12,90.12,88.18,88.18,1178780.0,-2.1761935634252128
2019-08-12,90.42,90.42,89.97,90.12,442330.0,-0.33233663024153204
2019-08-09,90.34,90.94,90.27,90.42,726150.0,0.0885151640000942
2019-08-08,90.42,90.87,89.82,90.34,570640.0,-0.08851516400010188
2019-08-07,89.82,91.02,89.82,90.42,731780.0,0.6657814206867256
2019-08-06,91.17,91.17,89.07,89.82,938500.0,-1.4918227937219506
2019-08-05,92.66,92.96,91.17,91.17,882750.0,-1.6210984391690875
2019-08-02,92.81,92.81,92.14,92.66,471510.0,-0.16175126187991845
2019-08-01,92.06,93.03,92.06,92.81,502790.0,0.8113854218206118
2019-07-31,92.29,92.66,91.84,92.06,816150.0,-0.24952548883900444
2019-07-30,92.29,93.86,92.29,92.29,921500.0,0.0
2019-07-29,93.03,93.03,91.91,92.29,1095840.0,-0.7986228502981875
2019-07-26,93.48,94.08,93.03,93.03,526110.0,-0.4825487890189979
2019-07-25,93.86,93.86,93.41,93.48,686030.0,-0.4056800695614318
2019-07-24,93.71,94.83,93.56,93.86,593800.0,0.15994032305393863
2019-07-23,93.78,93.86,93.26,93.71,764550.0,-0.0746706525708083
2019-07-22,94.83,94.83,93.78,93.78,721980.0,-1.1134201234195806
2019-07-19,93.11,94.98,93.11,94.83,1381230.0,1.8304224995197522
2019-07-18,93.71,93.71,93.03,93.11,707720.0,-0.642331723529378
2019-07-17,92.66,94.08,92.59,93.71,965170.0,1.1268027147229986
2019-07-16,92.06,92.81,92.29,92.66,512540.0,0.6496341599406804
2019-07-15,92.66,92.66,92.06,92.06,703320.0,-0.6496341599406884
2019-07-12,93.56,93.63,92.66,92.66,370730.0,-0.9666061727476
2019-07-11,93.41,93.78,93.41,93.56,277200.0,0.1604535831220994
2019-07-10,93.41,93.78,93.26,93.41,420940.0,0.0
2019-07-09,92.81,93.41,92.36,93.41,951440.0,0.6444013277455913
2019-07-08,94.3,94.3,92.66,92.81,969080.0,-1.5926797032110294
2019-07-05,94.3,94.6,93.93,94.3,520290.0,0.0
2019-07-04,94.15,94.6,94.23,94.3,613870.0,0.15919345362503187
2019-07-03,93.48,94.38,93.26,94.15,657870.0,0.7141745432504226
2019-07-02,93.41,94.23,93.11,93.48,716810.0,0.07491037858999065
2019-07-01,91.91,93.48,91.91,93.41,991440.0,1.6188568514739168
2019-06-28,91.99,92.06,90.79,91.91,919970.0,-0.08700381190477156
2019-06-27,92.29,92.51,91.84,91.99,802160.0,-0.32559177884195817
2019-06-26,92.21,92.59,91.91,92.29,497730.0,0.08672087264356093
2019-06-25,91.99,92.81,91.99,92.21,704890.0,0.23887090619840365
2019-06-24,93.78,94.08,91.99,91.99,615090.0,-1.9271738172374364
2019-06-21,92.14,93.78,92.14,93.78,2613920.0,1.7642454153669287
2019-06-20,92.21,92.29,91.99,92.14,1010200.0,-0.07594250432788967
2019-06-19,91.91,92.44,91.91,92.21,929690.0,0.3258747181031827
2019-06-18,92.44,92.44,91.91,91.91,1039070.0,-0.574994803616188
2019-06-17,92.44,92.51,91.76,92.44,632730.0,0.0
2019-06-14,92.06,92.81,91.84,92.44,665880.0,0.41192470170845746
2019-06-13,93.56,93.56,91.76,92.06,1125310.0,-1.6162403326882921
2019-06-12,93.78,94.0,93.48,93.56,699880.0,-0.2348671945461994
2019-06-11,94.83,94.9,93.71,93.78,565400.0,-1.1134201234195806
2019-06-10,94.6,95.5,94.08,94.83,561260.0,0.24283388378035187
2019-06-07,94.53,95.2,94.38,94.6,362030.0,0.07402316205395323
2019-06-06,95.28,95.5,94.08,94.53,548650.0,-0.7902680609751732
2019-06-05,94.98,96.55,94.9,95.28,358780.0,0.3153581926068866
2019-06-04,94.53,95.27,94.53,94.98,472650.0,0.47490986836829274
2019-06-03,95.64,96.08,93.87,94.53,717990.0,-1.1673898152831022
2019-05-31,97.12,97.34,95.64,95.64,711390.0,-1.5356184721064168
2019-05-30,98.15,98.23,97.12,97.12,542710.0,-1.0549593411281926
2019-05-29,97.49,98.74,97.34,98.15,271730.0,0.6747112081290052
2019-05-28,98.96,99.33,97.27,97.49,608790.0,-1.4965919443052331
2019-05-27,96.38,98.96,95.94,98.96,320060.0,2.641701687204568
2019-05-24,97.56,98.6,96.31,96.38,765150.0,-1.216886213553291
2019-05-23,97.56,98.23,96.9,97.56,429290.0,0.0
2019-05-22,98.6,99.7,97.41,97.56,619370.0,-1.0603688260870114
2019-05-21,101.55,101.55,98.6,98.6,762310.0,-2.948002641780403
2019-05-20,100.15,101.62,99.48,101.55,450900.0,1.388222591456642
2019-05-17,100.74,100.81,100.07,100.15,435380.0,-0.5873878205677097
2019-05-16,100.15,100.74,99.7,100.74,702130.0,0.5873878205677162
2019-05-15,100.07,100.74,99.26,100.15,355850.0,0.07991210094627274
2019-05-14,98.89,100.74,97.64,100.07,1097910.0,1.186181982046516
2019-05-13,96.08,98.89,95.86,98.89,974030.0,2.8826943510171286
2019-05-10,94.68,96.08,94.9,96.08,366690.0,1.4678393125944882
2019-05-09,94.53,95.35,94.53,94.68,287680.0,0.15855402084903544
2019-05-08,95.64,95.64,94.53,94.53,628830.0,-1.1673898152831022
2019-05-07,95.35,96.01,95.42,95.64,723470.0,0.303681054369592
2019-05-06,96.75,96.75,94.53,95.35,368910.0,-1.4575999863463134
2019-05-03,96.01,96.75,95.94,96.75,486390.0,0.7677979200358755
2019-05-02,95.86,96.82,95.79,96.01,736990.0,0.15635589780472098
2019-04-26,95.64,96.23,95.49,95.86,565240.0,0.22976511413612694
2019-04-25,95.64,95.79,94.75,95.64,414330.0,0.0
2019-04-24,93.79,95.64,94.09,95.64,482490.0,1.9532902069276845
2019-04-23,95.72,95.72,93.57,93.79,974950.0,-2.036902251932533
2019-04-22,98.23,98.23,95.42,95.72,1417290.0,-2.588440464660565
2019-04-19,99.85,100.15,97.86,98.23,599290.0,-1.6357392175045937
2019-04-18,99.7,100.07,99.63,99.85,601240.0,0.15033828940314653
2019-04-17,100.44,101.11,99.63,99.7,864260.0,-0.739485732159158
2019-04-16,100.22,100.74,99.7,100.44,514140.0,0.2192764757805558
2019-04-12,100.15,100.52,99.63,100.22,684520.0,0.06987074197512849
2019-04-11,99.92,100.59,99.92,100.15,383850.0,0.22991962945050595
2019-04-10,100.0,100.81,99.7,99.92,873110.0,-0.08003201707691553
2019-04-09,101.33,101.84,99.7,100.0,1148040.0,-1.3212331472134802
2019-04-08,100.66,101.7,100.81,101.33,546190.0,0.6634016112012344
2019-04-05,101.92,101.92,100.66,100.66,1017700.0,-1.243969047563935
2019-04-04,102.29,103.25,101.92,101.92,469730.0,-0.36237246450628485
2019-04-03,102.66,102.66,101.62,102.29,683970.0,-0.3610640663241038
2019-04-02,102.36,103.32,101.4,102.66,1233340.0,0.29265458405690814
2019-04-01,99.56,102.36,99.7,102.36,796720.0,2.773553379219675
2019-03-29,99.85,100.81,99.56,99.56,1357400.0,-0.29085823624329077
2019-03-28,100.81,100.81,99.85,99.85,816770.0,-0.9568497204026024
2019-03-27,100.81,101.33,100.66,100.81,682000.0,0.0
