"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 06, 2019","104,728.0","103,843.0","105,050.0","103,440.0","1.42M","0.70%"
"Nov 05, 2019","104,004.0","105,694.0","105,694.0","104,004.0","2.25M","-1.60%"
"Nov 04, 2019","105,694.0","107,063.0","107,063.0","105,131.0","1.69M","-0.83%"
"Nov 01, 2019","106,580.0","104,809.0","107,063.0","104,809.0","1.16M","1.85%"
"Oct 31, 2019","104,648.0","106,258.0","106,258.0","103,682.0","3.06M","-1.52%"
"Oct 30, 2019","106,258.0","108,190.0","108,512.0","105,453.0","1.56M","-1.57%"
"Oct 29, 2019","107,948.0","107,626.0","108,592.0","107,546.0","624.34K","0.22%"
"Oct 28, 2019","107,707.0","108,270.0","108,995.0","107,546.0","670.03K","-0.52%"
"Oct 25, 2019","108,270.0","106,741.0","108,270.0","106,660.0","979.87K","1.43%"
"Oct 24, 2019","106,741.0","106,419.0","107,385.0","106,419.0","625.07K","0.23%"
"Oct 23, 2019","106,499.0","106,660.0","106,821.0","105,614.0","1.02M","-0.15%"
"Oct 22, 2019","106,660.0","107,868.0","108,190.0","106,499.0","1.68M","-0.82%"
"Oct 21, 2019","107,546.0","106,660.0","109,075.0","106,177.0","2.41M","0.83%"
"Oct 18, 2019","106,660.0","105,855.0","107,063.0","105,855.0","1.34M","1.14%"
"Oct 17, 2019","105,453.0","104,970.0","106,580.0","104,809.0","1.69M","0.46%"
"Oct 16, 2019","104,970.0","103,279.0","105,372.0","103,279.0","1.59M","1.64%"
"Oct 15, 2019","103,279.0","103,440.0","104,245.0","102,796.0","1.40M","-0.23%"
"Oct 14, 2019","103,521.0","103,843.0","103,843.0","102,957.0","703.25K","0.47%"
"Oct 11, 2019","103,038.0","102,233.0","103,038.0","102,152.0","757.57K","0.79%"
"Oct 10, 2019","102,233.0","101,991.0","103,440.0","101,991.0","530.58K","0.00%"
